id	category	canonical	意味	ae	pr	dr	cc	freq	entries(menu:shortcut:panel:pref)	quality	scope	verdict	理由	bundle	depends	weight
917	misc	Publish All Changes	Option+Shift+T	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		採用予定	既決との衝突なし	B40		S
918	misc	Recent Animation Presets	最近使ったプリセット	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B07		S
919	misc	Reconform from Bins	ビン内メディアでタイムラインを再コンフォーム	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定	既決との衝突なし	B08		S
920	misc	Reconform from Media Storage	フォルダでタイムラインを再コンフォーム	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定	既決との衝突なし	B08		S
921	misc	Record(A mode)	Command+Page Down	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		不採用	領域外: テープデッキ録画/キャプチャ(プロ入出力機材)			
922	misc	Reload Footage	素材を再読み込み	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B08		S
923	misc	Remember Interpretation	解釈設定を記憶	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B08		S
924	misc	Remote Grading	Command+G	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		不採用	領域外: リモートグレーディング連携(プロpost制作インフラ)			
925	misc	Remove All	全レイヤースタイルを削除	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		不採用	レイヤースタイル(裁定71で全廃)に依存する操作。対象機能が存在しない			
926	misc	Remove All	全エフェクトを削除	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用済	effect stackに対する操作。effect自体は採用方向(裁定70/133)	B38		S
927	misc	Remove Attributes	属性の削除	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定	既決との衝突なし	B38		S
928	misc	Remove Unused	未使用アセットをプロジェクトから削除	0	1	0	0	1	1:0:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B10		S
929	misc	Render Effects In to Out	In-Out間エフェクトレンダリング	0	1	0	0	1	0:1:0:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B18	render-cache	L
930	misc	Render Settings…	レンダー設定テンプレート	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B09		S
931	misc	Reset preview settings	プレビュー設定をリセット	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B13		S
932	misc	Reveal All Modified Properties	変更済み全プロパティを表示	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B25		S
933	misc	Reveal in Bridge	Bridgeで表示	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B08		S
934	misc	Reveal Properties with Animation	アニメーション付きプロパティを表示	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	timeline-grammar §5「Show Only Animated」候。確定は別束	B15		S
935	misc	Reverse selected layers in time	選択レイヤーを時間反転	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	裁定151で時間反転の意味は確定、store側Speed負値実装(裁定118e)。UIアクションは未	B37		S
936	misc	Run Script File…	スクリプトファイルを実行	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		不採用	裁定6: 拡張の口はtrait1本			
937	misc	Satin	サテン	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		不採用	レイヤースタイルは裁定71で全廃			
938	misc	Save Animation Preset…	アニメーションプリセット保存	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B07		S
939	misc	Scenes / Media	素材/メディア選択タブ	0	0	0	1	1	1:0:0:0	公式		採用予定	Browserタブ構造(裁定143)と接続	B10		S
940	misc	SDTV NTSC	SDTV NTSCでシミュレート	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		不採用	領域外: Output Simulation(825と同根拠)			
941	misc	SDTV PAL	SDTV PALでシミュレート	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		不採用	940と同根拠			
942	misc	Select	隣接クリップ選択サブメニュー	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定	timeline-grammar §4の選択文法と同義。未実装	B31		S
943	misc	Select Aspect Ratio	アスペクト比選択	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定	裁定155で明示: Stageのアスペクトガイド等カメラビュー系UIも回収対象	B36		S
944	misc	Select Edit Point	V	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		不採用	timeline-grammar拘束1: trimモード専用の編集点選択ツールはtrim family相当			
945	misc	Select layer by number (1-999)	番号でレイヤー選択	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B31		S
946	misc	Separate Dimensions	次元を分割	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	store側split-position実装済み(裁定111b)、UIトグルは未	B44		S
947	misc	Set flow to 100%	フローを100%に	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B27		S
948	misc	Set foreground to black, background to white	前景を黒、背景を白に	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B05		S
949	misc	Set In or Out point by time-stretching	タイムストレッチでIn/Outを設定	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B18		S
950	misc	Set rounded rectangle to maximum; increase outer roundness	角丸長方形を最大丸みに/外側の丸みを増加	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B28		S
951	misc	Set rounded rectangle to sharp; decrease outer roundness	角丸長方形をシャープに/外側の丸みを減少	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B28		S
952	misc	Shape Layer	新規シェイプレイヤー	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用済	LayerSource::Shape実装済み(裁定112i)、UI新規作成アクションは未	B36		S
953	misc	Show All	全アプリ表示(macOS)	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし(OS標準機能)	B32		S
954	misc	Show All	全レイヤースタイルを表示	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		不採用	レイヤースタイル(裁定71で全廃)に依存する操作			
955	misc	Show File Names	ファイル名表示	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定	既決との衝突なし	B25		S
956	misc	Show Layer Controls	レイヤーコントロールを表示	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	ギズモは裁定124でスクラッチ実装進行中	B22		S
957	misc	Show or hide Parent column	Parent列表示切替	1	0	0	0	1	0:1:0:0	公式(Adobe)		不採用	裁定174: 機構露出のUIは作らない(意図優先) — グループ化動詞G1で代替			
958	misc	Show Preview Marks	プレビューマーク表示	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定	マーカー実装済み(裁定111)だが、このプレビューマーク表示トグルは未	B18	render-cache	L
959	misc	Solid…	新規単色レイヤー	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用済	既決との衝突なし	B36		S
960	misc	Start or stop preview	プレビュー開始/停止	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	GOALS M8(未)	B21	audio-realtime-output	L
961	misc	Still…	静止画プロキシを作成	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B08		S
962	misc	Stroke	境界線	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		不採用	レイヤースタイルは裁定71で全廃(境界線=Stroke layer style)			
963	misc	Time Stretch…	タイムストレッチ	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用済	SP1第一波でUI到達 — Inspector ATTRS section の Speed数値欄(%、click→type)+ duration連動(clip_gesture::retimed_duration)。ダイアログ形式ではなくInspector欄形式で消化	B37		S
964	misc	Time-Reverse Layer	レイヤーを逆再生	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	935と同根拠	B37		S
965	misc	Toggle Mercury Transmit video preview	Mercury Transmitプレビュー切替	1	0	0	0	1	0:1:0:0	公式(Adobe)		不採用	領域外: 外部プレビュー出力デバイス(Mercury Transmit相当、プロ入出力設定)			
966	misc	Toggle selection of layer by number (1-999)	番号でレイヤー選択切替	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B31		S
967	misc	Toggle V+A/V/A	Option+U	0	0	1	0	1	0:1:0:0	公式(BMD, v11時点)		採用予定	既決との衝突なし	B32		S
968	misc	Transition	トランジション挿入	0	0	0	1	1	1:0:0:0	公式		採用予定	既決との衝突なし	B38		S
969	misc	Turn Video (eyeball) switch on or off	ビデオ表示切替	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用済	next/shell timeline/lane_bar.rs+input.rs: LaneBarToggleMute実装済み(hidden切替)	B32		S
970	misc	Unlock All Layers	全レイヤーのロック解除	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	一括解除操作は未実装(個別lockは873参照)	B32		S
971	misc	Unlock all layers	全レイヤーのロック解除	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	970と同根拠	B32		S
972	misc	Video	ビデオ表示切替	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用済	969と同根拠(表示切替=Mute/hidden)	B32		S
973	misc	Video effects	映像エフェクト追加	0	0	0	1	1	1:0:0:0	公式		採用予定	既決との衝突なし	B38		S
974	misc	Warp Stabilizer VFX	ワープスタビライザーVFX	1	0	0	0	1	1:0:0:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B16		S
975	misc	Zoom	ズームサブメニュー	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定	既決との衝突なし(M18未)	B24		S
976	misc	Zoom Around Mouse Pointer	マウス位置中心ズーム	0	0	1	0	1	1:0:0:0	公式(BMDマニュアルPDF)		採用予定	既決との衝突なし	B24		S
977	misc	Zoom up to 100% to fit	100%上限でフィット表示	1	0	0	0	1	0:1:0:0	公式(Adobe)		採用予定	既決との衝突なし	B24		S
978	panel_window	Effect Controls / Inspector (per-clip properties)	選択クリップ/レイヤーのプロパティ編集パネル	1	1	1	1	4	0:0:4:0	一致(2件、「Right panel: Properties inspector」と明記);二次(premiere全体注記);二次(非公式技術抽出/2015時点);公式(BMDマニュアルPDF)		採用済	next/shell/motolii-shell/src/inspector_pane.rs実装済み(Transform行: Position/Scale/Rotation/Opacity/Anchor)	B25		S
979	panel_window	Timeline panel	編集タイムラインパネル	1	1	1	1	4	0:0:4:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点);公式(BMDマニュアルPDF);公式(「multi-track timeline」と明記)		採用済	next/shell/motolii-shell/src/timeline/実装済み(lane_bar/canvas/hit/input/key_gesture等、裁定120/147/148)	B25		S
980	panel_window	Project / Media Pool panel	素材・プロジェクトを管理するパネル	1	1	1	0	3	0:0:3:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点);公式(BMDマニュアルPDF)		採用済	B3でBrowserパネルとして実窓出現(2026-08-22、トグル+カードgrid+端到端)	B25		S
981	panel_window	Tools / Toolbar panel	編集ツール格納パネル	1	1	1	0	3	0:0:3:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点);公式(BMDマニュアルPDF)		採用予定	既決との衝突なし	B25		M
982	panel_window	Effects / Effects & Presets panel	エフェクト一覧パネル	1	1	0	0	2	0:0:2:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点)		採用予定	裁定143のBrowser種別「エフェクト」として計画	B25		M
983	panel_window	Info panel	選択項目の情報パネル	1	1	0	0	2	0:0:2:0	二次(premiere全体注記);二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B25		M
984	panel_window	Align	整列パネル	1	0	0	0	1	0:0:1:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B25		S
985	panel_window	Audio	オーディオレベル操作パネル	1	0	0	0	1	0:0:1:0	二次(非公式技術抽出/2015時点)		採用予定	既決との衝突なし	B25		S
986	panel_window	Audio Clip Mixer	クリップ単位の音声ミキサーパネル	0	1	0	0	1	0:0:1:0	二次(premiere全体注記)		拡張	裁定193: vism圏(オーディオスイート=Fairlight級)— クリップ音量・フェード止まりでなく専用ミキサー/DAW機構が要る専門機能。継ぎ目=将来のaudio providerプラグイン	B25		S
987	panel_window	Audio Meters	音量VUメーターパネル	0	1	0	0	1	0:0:1:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B25		S
988	panel_window	Audio Track Mixer	トラック単位の音声ミキサーパネル	0	1	0	0	1	0:0:1:0	二次(premiere全体注記)		拡張	裁定193: vism圏(オーディオスイート=Fairlight級)— クリップ音量・フェード止まりでなく専用ミキサー/DAW機構が要る専門機能。継ぎ目=将来のaudio providerプラグイン	B25		S
989	panel_window	Brushes	ブラシ設定パネル	1	0	0	0	1	0:0:1:0	二次(非公式技術抽出/2015時点)		拡張	裁定175: コア完成後・継ぎ目候補(L8基盤=パス編集はマスクで既払い・L9島度低)	B27		M
990	panel_window	Character	文字設定パネル	1	0	0	0	1	0:0:1:0	二次(非公式技術抽出/2015時点)		採用予定	text束は裁定121/122でほぼ完了だがCharacterパネルUI自体は未	B25		S
991	panel_window	Color Page	ノードベースのカラーグレーディングを行うページ	0	0	1	0	1	0:0:1:0	公式(BMDマニュアルPDF)		不採用	GOALS要らないもの「ノードグラフUI—ユーザーに見せない」。Color Pageはノードベース合成			
992	panel_window	Composition	コンポジションのプレビュー・編集パネル	1	0	0	0	1	0:0:1:0	二次(非公式技術抽出/2015時点)		採用済	next/shell Stage実装済み(image widget + Engine::render_frame、裁定26/44)	B25		S
993	panel_window	Content-Aware Fill	オブジェクト除去用パネル(2020年AE 17.5で追加)	1	0	0	0	1	0:0:1:0	公式(Adobe, 個別URL)		拡張	裁定193+裁定153: vism圏(個別エフェクト群)— Glow(vism第1号)と同型の単発専門エフェクト/アルゴリズムで、裁定153のeffect provider経路(compositor内layer単位オフスクリーンパス)で後から載せる。コアはeffect適用UIの器のみ持つ	B25		S
994	panel_window	Cut Page	簡略ツールで高速に編集するページ(Edit簡易版)	0	0	1	0	1	0:0:1:0	公式(BMDマニュアルPDF)		採用予定	裁定128のワークスペース/パネル配置方針に吸収可能	B25	pane-layout	M
995	panel_window	Deliver Page	最終書き出し/レンダーキュー管理を行うページ	0	0	1	0	1	0:0:1:0	公式(BMDマニュアルPDF)		採用予定	Export設定UIは標準リストに含まれるが未実装	B25		S
996	panel_window	Edit Index	EDL形式の編集イベント一覧	0	0	1	0	1	0:0:1:0	公式(BMDマニュアルPDF)		採用予定	既決との衝突なし	B25		S
997	panel_window	Effects Library	トランジション/タイトル/ジェネレータ/フィルタ収録	0	0	1	0	1	0:0:1:0	公式(BMDマニュアルPDF)		採用予定	Browserのエフェクトタブ相当(裁定143)	B25		S
998	panel_window	Essential Graphics	Motion Graphicsテンプレート作成パネル(近年追加)	1	0	0	0	1	0:0:1:0	公式(Adobe, 個別URL)		採用予定	既決との衝突なし	B25		S
999	panel_window	Essential Graphics	モーショングラフィックステンプレート編集パネル	0	1	0	0	1	0:0:1:0	二次(premiere全体注記)		採用予定	既決との衝突なし	B25		S
1000	panel_window	Essential Sound	音声カテゴリ別ワンクリック調整パネル	0	1	0	0	1	0:0:1:0	二次(premiere全体注記)		拡張	裁定193: vism圏(オーディオスイート=Fairlight級)— クリップ音量・フェード止まりでなく専用ミキサー/DAW機構が要る専門機能。継ぎ目=将来のaudio providerプラグイン	B25		S
1001	panel_window	Fairlight Page	音声のミキシング/編集/マスタリングを行うページ	0	0	1	0	1	0:0:1:0	公式(BMDマニュアルPDF)	out-of-domain?	不採用	領域外: Fairlight級の専用オーディオ制作ページ(裁定125で音声モデルはmix/program中心に意図的簡素化)			
